family,method,encoder,dict_learner,dict_learner_impl,implementation,dataset,atoms,classifier,source,n_seeds,status,macro_precision,macro_recall,macro_f1,macro_pr_auc,minority_precision,minority_recall,minority_f1,minority_pr_auc,accuracy,roc_auc,mcc,macro_f1_std,minority_f1_std,minority_pr_auc_std,mcc_std,roc_auc_std,threshold,fit_seconds,run_started,run_id
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,64,LinearSVM,mccv,2,ok,0.57877,0.656175,0.590008,0.575351,0.188502,0.407692,0.244999,0.167624,0.881339,0.785478,0.216817,0.018455,0.00529,0.013944,0.011499,0.012582,,49.28,20260808_110823,mc_cv_wl_aksvd_nci_full_atoms64_20260808_110823_20260808_111107
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,64,RandomForest,mccv,2,ok,0.679846,0.701857,0.689481,0.665184,0.387538,0.438462,0.410278,0.343331,0.940534,0.839805,0.380592,0.018575,0.032784,0.017072,0.034889,0.021227,,49.28,20260808_110823,mc_cv_wl_aksvd_nci_full_atoms64_20260808_110823_20260808_111107
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,128,LogisticRegression,mccv,5,ok,0.603858,0.662281,0.623763,0.599387,0.238912,0.385385,0.293795,0.213928,0.913193,0.800771,0.259188,0.011309,0.021617,0.030683,0.024376,0.015138,,79.84,20260731_183729,mc_cv_wl_aksvd_nci_full_atoms128_20260731_183729_20260731_184756
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,128,GradientBoosting,mccv,5,ok,0.628712,0.666942,0.642996,0.625188,0.288386,0.380769,0.325024,0.266754,0.926259,0.796668,0.291911,0.011752,0.024567,0.024184,0.026879,0.009666,,79.84,20260731_183729,mc_cv_wl_aksvd_nci_full_atoms128_20260731_183729_20260731_184756
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,128,LinearSVM,mccv,5,ok,0.61202,0.662755,0.62425,0.598281,0.255093,0.385385,0.294404,0.211675,0.914095,0.801413,0.264997,0.010452,0.021546,0.025465,0.02979,0.014719,,79.84,20260731_183729,mc_cv_wl_aksvd_nci_full_atoms128_20260731_183729_20260731_184756
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,128,RandomForest,mccv,5,ok,0.707577,0.690661,0.69725,0.67652,0.444237,0.406923,0.421858,0.366797,0.947771,0.83501,0.396618,0.006716,0.013912,0.026402,0.013603,0.010985,,79.84,20260731_183729,mc_cv_wl_aksvd_nci_full_atoms128_20260731_183729_20260731_184756
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,256,LogisticRegression,mccv,5,ok,0.62221,0.672866,0.640679,0.604424,0.27472,0.397692,0.322649,0.223062,0.922216,0.812042,0.289791,0.018619,0.037254,0.02207,0.039077,0.013762,,92.99,20260731_182338,mc_cv_wl_aksvd_nci_full_atoms256_20260731_182338_20260731_183525
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,256,GradientBoosting,mccv,5,ok,0.638348,0.652936,0.642871,0.617779,0.309148,0.344615,0.321382,0.252406,0.932323,0.790658,0.289057,0.019509,0.039158,0.024921,0.037539,0.014383,,92.99,20260731_182338,mc_cv_wl_aksvd_nci_full_atoms256_20260731_182338_20260731_183525
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,256,LinearSVM,mccv,5,ok,0.618149,0.667702,0.635847,0.599353,0.267078,0.388462,0.31379,0.213677,0.920736,0.804573,0.280432,0.015921,0.031742,0.018631,0.035554,0.01614,,92.99,20260731_182338,mc_cv_wl_aksvd_nci_full_atoms256_20260731_182338_20260731_183525
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,256,RandomForest,mccv,5,ok,0.719637,0.686905,0.701381,0.683214,0.468786,0.396154,0.428706,0.380963,0.95037,0.828139,0.40491,0.012393,0.023049,0.030262,0.025897,0.019772,,92.99,20260731_182338,mc_cv_wl_aksvd_nci_full_atoms256_20260731_182338_20260731_183525
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,512,LogisticRegression,mccv,5,ok,0.630139,0.676789,0.646548,0.61321,0.29022,0.403077,0.332984,0.240596,0.924815,0.815691,0.301575,0.012977,0.027154,0.026489,0.029826,0.01485,,242.07,20260731_190020,mc_cv_wl_aksvd_nci_full_atoms512_20260731_190020_20260731_192544
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,512,GradientBoosting,mccv,5,ok,0.627537,0.659678,0.636217,0.613963,0.286699,0.366923,0.312195,0.244921,0.924959,0.785695,0.28147,0.008946,0.02156,0.019881,0.016641,0.010161,,242.07,20260731_190020,mc_cv_wl_aksvd_nci_full_atoms512_20260731_190020_20260731_192544
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,512,LinearSVM,mccv,5,ok,0.624382,0.680425,0.644293,0.610311,0.2783,0.415385,0.330821,0.235608,0.920592,0.809301,0.298612,0.018121,0.031161,0.025328,0.032789,0.018851,,242.07,20260731_190020,mc_cv_wl_aksvd_nci_full_atoms512_20260731_190020_20260731_192544
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,512,RandomForest,mccv,5,ok,0.71558,0.689105,0.700704,0.680974,0.460438,0.401538,0.427725,0.375297,0.949684,0.836541,0.403279,0.013136,0.025728,0.024478,0.026108,0.009276,,242.07,20260731_190020,mc_cv_wl_aksvd_nci_full_atoms512_20260731_190020_20260731_192544
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,1024,LogisticRegression,mccv,5,ok,0.643831,0.669051,0.652586,0.624698,0.318512,0.379231,0.341242,0.262956,0.931673,0.825406,0.309854,0.008206,0.018081,0.023167,0.019636,0.018735,,606.22,20260731_193142,mc_cv_wl_aksvd_nci_full_atoms1024_20260731_193142_20260731_203013
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,1024,GradientBoosting,mccv,5,ok,0.615325,0.671394,0.634502,0.613631,0.261011,0.400769,0.313427,0.243425,0.916622,0.795249,0.280106,0.017022,0.0267,0.021919,0.026136,0.011922,,606.22,20260731_193142,mc_cv_wl_aksvd_nci_full_atoms1024_20260731_193142_20260731_203013
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,1024,LinearSVM,mccv,5,ok,0.622438,0.681037,0.643396,0.612946,0.274329,0.416154,0.328752,0.240209,0.921061,0.814929,0.296993,0.014329,0.030705,0.024265,0.036001,0.020491,,606.22,20260731_193142,mc_cv_wl_aksvd_nci_full_atoms1024_20260731_193142_20260731_203013
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,1024,RandomForest,mccv,5,ok,0.700052,0.707771,0.702437,0.687808,0.427461,0.445385,0.433495,0.388997,0.945533,0.839674,0.406604,0.007743,0.01612,0.040724,0.016495,0.021569,,606.22,20260731_193142,mc_cv_wl_aksvd_nci_full_atoms1024_20260731_193142_20260731_203013
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,2048,LogisticRegression,mccv,5,ok,0.666032,0.68829,0.67362,0.653809,0.361138,0.413846,0.380465,0.321944,0.936979,0.819072,0.351444,0.00404,0.010434,0.028493,0.009004,0.010645,,2208.09,20260731_203758,mc_cv_wl_aksvd_nci_full_atoms2048_20260731_203758_20260801_000646
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,2048,GradientBoosting,mccv,5,ok,0.669394,0.646347,0.653902,0.627932,0.372034,0.32,0.338116,0.276903,0.942068,0.76194,0.312299,0.016347,0.034856,0.02254,0.026854,0.010263,,2208.09,20260731_203758,mc_cv_wl_aksvd_nci_full_atoms2048_20260731_203758_20260801_000646
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,2048,LinearSVM,mccv,5,ok,0.64949,0.691149,0.665296,0.638094,0.327653,0.426154,0.366949,0.291591,0.931276,0.804804,0.336639,0.004943,0.012357,0.022789,0.013422,0.007658,,2208.09,20260731_203758,mc_cv_wl_aksvd_nci_full_atoms2048_20260731_203758_20260801_000646
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,2048,RandomForest,mccv,5,ok,0.727656,0.682744,0.698296,0.686024,0.485201,0.386923,0.422304,0.386072,0.950803,0.832055,0.404312,0.012678,0.026949,0.011008,0.021541,0.008514,,2208.09,20260731_203758,mc_cv_wl_aksvd_nci_full_atoms2048_20260731_203758_20260801_000646
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,4096,LogisticRegression,mccv,5,ok,0.666426,0.672958,0.666841,0.636691,0.363464,0.38,0.366063,0.28981,0.938423,0.802612,0.336987,0.005258,0.011799,0.025269,0.011605,0.017195,,9048.14,20260801_001959,mc_cv_wl_aksvd_nci_full_atoms4096_20260801_001959_20260801_141219
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,4096,GradientBoosting,mccv,5,ok,0.633146,0.643895,0.635917,0.602831,0.299608,0.326154,0.307724,0.229154,0.931817,0.738711,0.275002,0.01818,0.036941,0.021748,0.035159,0.022554,,9048.14,20260801_001959,mc_cv_wl_aksvd_nci_full_atoms4096_20260801_001959_20260801_141219
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,4096,LinearSVM,mccv,5,ok,0.633918,0.683208,0.6525,0.624132,0.297189,0.415385,0.344293,0.265689,0.925898,0.788697,0.312393,0.008901,0.017518,0.023467,0.019554,0.016665,,9048.14,20260801_001959,mc_cv_wl_aksvd_nci_full_atoms4096_20260801_001959_20260801_141219
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,4096,RandomForest,mccv,5,ok,0.711045,0.675221,0.689398,0.676234,0.452686,0.373846,0.405825,0.367969,0.948313,0.820482,0.38301,0.012394,0.021299,0.029069,0.028642,0.014113,,9048.14,20260801_001959,mc_cv_wl_aksvd_nci_full_atoms4096_20260801_001959_20260801_141219
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,32,LogisticRegression,mccv,5,ok,0.552576,0.609864,0.557903,0.549849,0.140756,0.320769,0.186133,0.120701,0.871828,0.724036,0.148709,0.015058,0.026995,0.009829,0.034766,0.027753,,113.89,20260801_220527,mc_cv_wl_lcksvd_nci_full_atoms32_20260801_220527_20260801_221843
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,32,GradientBoosting,mccv,5,ok,0.571254,0.618859,0.585857,0.565122,0.177849,0.308462,0.225106,0.151635,0.900126,0.73004,0.183872,0.011874,0.020556,0.013734,0.022855,0.017944,,113.89,20260801_220527,mc_cv_wl_lcksvd_nci_full_atoms32_20260801_220527_20260801_221843
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,32,LinearSVM,mccv,5,ok,0.555952,0.607465,0.561746,0.551328,0.147872,0.309231,0.19038,0.123848,0.877712,0.725153,0.151773,0.018383,0.025407,0.01059,0.031347,0.027458,,113.89,20260801_220527,mc_cv_wl_lcksvd_nci_full_atoms32_20260801_220527_20260801_221843
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,32,RandomForest,mccv,5,ok,0.61211,0.625739,0.614173,0.601408,0.259166,0.296923,0.268709,0.222849,0.923696,0.757529,0.234451,0.013248,0.020314,0.030508,0.021142,0.015878,,113.89,20260801_220527,mc_cv_wl_lcksvd_nci_full_atoms32_20260801_220527_20260801_221843
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,64,LogisticRegression,mccv,3,ok,0.568777,0.612363,0.581638,0.559337,0.173517,0.29359,0.216052,0.137155,0.901221,0.75574,0.175081,0.011279,0.02653,0.008717,0.029574,0.012731,,131.4,20260802_184549,mc_cv_wl_lcksvd_nci_full_atoms64_20260802_184549_20260802_185442
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,64,GradientBoosting,mccv,3,ok,0.593079,0.617364,0.596933,0.584526,0.221779,0.287179,0.238151,0.187892,0.916561,0.758751,0.204429,0.017409,0.041703,0.013483,0.03534,0.010839,,131.4,20260802_184549,mc_cv_wl_lcksvd_nci_full_atoms64_20260802_184549_20260802_185442
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,64,LinearSVM,mccv,3,ok,0.566874,0.616113,0.580518,0.559237,0.169282,0.305128,0.215698,0.137242,0.897913,0.75652,0.175516,0.01296,0.032776,0.011045,0.036705,0.01103,,131.4,20260802_184549,mc_cv_wl_lcksvd_nci_full_atoms64_20260802_184549_20260802_185442
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,64,RandomForest,mccv,3,ok,0.64683,0.656506,0.648416,0.625515,0.325786,0.35,0.331444,0.269589,0.934248,0.777299,0.300737,0.012069,0.025916,0.010009,0.022206,0.007531,,131.4,20260802_184549,mc_cv_wl_lcksvd_nci_full_atoms64_20260802_184549_20260802_185442
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,128,LogisticRegression,mccv,3,ok,0.56812,0.62874,0.582156,0.565164,0.170361,0.338462,0.222642,0.148646,0.891776,0.757236,0.185859,0.01741,0.040391,0.011708,0.046365,0.014256,,267.59,20260802_185508,mc_cv_wl_lcksvd_nci_full_atoms128_20260802_185508_20260802_191058
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,128,GradientBoosting,mccv,3,ok,0.583486,0.620795,0.595124,0.573085,0.202218,0.302564,0.238626,0.167029,0.909162,0.736187,0.199434,0.011257,0.017354,0.022848,0.019721,0.031618,,267.59,20260802_185508,mc_cv_wl_lcksvd_nci_full_atoms128_20260802_185508_20260802_191058
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,128,LinearSVM,mccv,3,ok,0.572462,0.631201,0.589087,0.5641,0.178957,0.338462,0.233706,0.146906,0.896469,0.756737,0.194855,0.009967,0.022561,0.013778,0.026736,0.015018,,267.59,20260802_185508,mc_cv_wl_lcksvd_nci_full_atoms128_20260802_185508_20260802_191058
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,128,RandomForest,mccv,3,ok,0.650608,0.629818,0.636418,0.607851,0.335998,0.289744,0.305328,0.234519,0.937978,0.7709,0.277294,0.018413,0.034025,0.035846,0.035526,0.014914,,267.59,20260802_185508,mc_cv_wl_lcksvd_nci_full_atoms128_20260802_185508_20260802_191058
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,256,LogisticRegression,mccv,3,ok,0.583894,0.640111,0.59457,0.578274,0.200826,0.360256,0.246569,0.175377,0.893701,0.764363,0.212446,0.023501,0.028044,0.028956,0.027145,0.011052,,653.46,20260802_192852,mc_cv_wl_lcksvd_nci_full_atoms256_20260802_192852_20260802_200353
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,256,GradientBoosting,mccv,3,ok,0.607616,0.648711,0.623487,0.598721,0.247904,0.35,0.289711,0.214514,0.919389,0.777478,0.252808,0.004122,0.005185,0.005099,0.005024,0.010577,,653.46,20260802_192852,mc_cv_wl_lcksvd_nci_full_atoms256_20260802_192852_20260802_200353
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,256,LinearSVM,mccv,3,ok,0.587481,0.627245,0.596189,0.577926,0.209466,0.320513,0.243145,0.175282,0.905192,0.765333,0.207126,0.018499,0.025875,0.030186,0.0304,0.012509,,653.46,20260802_192852,mc_cv_wl_lcksvd_nci_full_atoms256_20260802_192852_20260802_200353
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,256,RandomForest,mccv,3,ok,0.657236,0.673372,0.662324,0.637986,0.344984,0.384615,0.358899,0.29265,0.93503,0.799825,0.328265,0.011731,0.016896,0.018826,0.018962,0.006532,,653.46,20260802_192852,mc_cv_wl_lcksvd_nci_full_atoms256_20260802_192852_20260802_200353
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,512,LogisticRegression,mccv,3,ok,0.564355,0.647213,0.578425,0.567315,0.160622,0.397436,0.225876,0.151995,0.873549,0.767723,0.193541,0.01021,0.023438,0.013127,0.033882,0.027551,,1683.2,20260802_200726,mc_cv_wl_lcksvd_nci_full_atoms512_20260802_200726_20260802_213507
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,512,GradientBoosting,mccv,3,ok,0.604684,0.624492,0.611652,0.587317,0.244454,0.294872,0.263863,0.194119,0.923179,0.750668,0.226997,0.004531,0.012456,0.015012,0.009987,0.023571,,1683.2,20260802_200726,mc_cv_wl_lcksvd_nci_full_atoms512_20260802_200726_20260802_213507
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,512,LinearSVM,mccv,3,ok,0.56723,0.656226,0.579118,0.570458,0.165204,0.420513,0.229783,0.158446,0.869819,0.769391,0.202012,0.007448,0.01787,0.012768,0.034378,0.024653,,1683.2,20260802_200726,mc_cv_wl_lcksvd_nci_full_atoms512_20260802_200726_20260802_213507
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,512,RandomForest,mccv,3,ok,0.624263,0.684596,0.645077,0.636204,0.277602,0.424359,0.332517,0.290204,0.920411,0.789491,0.301655,0.008764,0.018895,0.015309,0.023471,0.02487,,1683.2,20260802_200726,mc_cv_wl_lcksvd_nci_full_atoms512_20260802_200726_20260802_213507
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,1024,LogisticRegression,mccv,3,ok,0.643377,0.637624,0.63916,0.610836,0.320767,0.307692,0.311569,0.236757,0.936594,0.802948,0.279927,0.016444,0.033309,0.025613,0.032374,0.015132,,3433.71,20260802_220931,mc_cv_wl_lcksvd_nci_full_atoms1024_20260802_220931_20260803_010726
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,1024,GradientBoosting,mccv,3,ok,0.62534,0.637999,0.63051,0.620189,0.284569,0.315385,0.297679,0.258659,0.930337,0.773062,0.262437,0.003838,0.009911,0.005153,0.008146,0.016154,,3433.71,20260802_220931,mc_cv_wl_lcksvd_nci_full_atoms1024_20260802_220931_20260803_010726
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,1024,LinearSVM,mccv,3,ok,0.61232,0.666803,0.629792,0.601517,0.25541,0.392308,0.304608,0.21926,0.915539,0.79083,0.271847,0.009524,0.01106,0.022824,0.010598,0.018448,,3433.71,20260802_220931,mc_cv_wl_lcksvd_nci_full_atoms1024_20260802_220931_20260803_010726
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,1024,RandomForest,mccv,3,ok,0.71876,0.657808,0.68194,0.660471,0.469834,0.334615,0.389585,0.335422,0.950671,0.819178,0.371018,0.009105,0.015995,0.019414,0.023837,0.010854,,3433.71,20260802_220931,mc_cv_wl_lcksvd_nci_full_atoms1024_20260802_220931_20260803_010726
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,2048,LogisticRegression,mccv,5,ok,0.622837,0.670824,0.640788,0.621523,0.276198,0.393077,0.322701,0.258833,0.922505,0.801328,0.289039,0.017247,0.031961,0.02149,0.033429,0.016941,,10505.8,20260802_031524,mc_cv_wl_lcksvd_nci_full_atoms2048_20260802_031524_20260802_181505
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,2048,GradientBoosting,mccv,5,ok,0.631668,0.635712,0.629891,0.597226,0.297445,0.308462,0.29541,0.214619,0.93225,0.755493,0.264286,0.020047,0.042387,0.021479,0.034782,0.009976,,10505.8,20260802_031524,mc_cv_wl_lcksvd_nci_full_atoms2048_20260802_031524_20260802_181505
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,2048,LinearSVM,mccv,5,ok,0.624037,0.649875,0.63236,0.606802,0.280706,0.345385,0.303968,0.230862,0.92579,0.783768,0.270432,0.012443,0.022837,0.021066,0.023624,0.018436,,10505.8,20260802_031524,mc_cv_wl_lcksvd_nci_full_atoms2048_20260802_031524_20260802_181505
pipeline,wl+lcksvd,wl,lcksvd,lcksvd,wl_lcksvd,nci_full,2048,RandomForest,mccv,5,ok,0.675897,0.667822,0.671139,0.653121,0.382996,0.364615,0.372373,0.321814,0.942574,0.812056,0.34312,0.021144,0.041341,0.020995,0.041848,0.019264,,10505.8,20260802_031524,mc_cv_wl_lcksvd_nci_full_atoms2048_20260802_031524_20260802_181505
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,32,LogisticRegression,mccv,5,ok,0.559725,0.640068,0.572905,0.559887,0.152105,0.387692,0.217507,0.138412,0.86876,0.754059,0.182542,0.009754,0.013417,0.006598,0.015025,0.01658,,21.52,20260803_110431,mc_cv_wl_online_dl_nci_full_atoms32_20260803_110431_20260803_111003
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,32,GradientBoosting,mccv,5,ok,0.633529,0.655413,0.641733,0.61392,0.299231,0.351538,0.319961,0.242525,0.930771,0.80598,0.28678,0.016905,0.035525,0.033027,0.037417,0.019793,,21.52,20260803_110431,mc_cv_wl_online_dl_nci_full_atoms32_20260803_110431_20260803_111003
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,32,LinearSVM,mccv,5,ok,0.564167,0.635107,0.57866,0.560414,0.161689,0.365385,0.222737,0.139658,0.879516,0.75521,0.185691,0.014595,0.020586,0.006866,0.021676,0.016041,,21.52,20260803_110431,mc_cv_wl_online_dl_nci_full_atoms32_20260803_110431_20260803_111003
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,32,RandomForest,mccv,5,ok,0.702731,0.69583,0.696908,0.675402,0.434004,0.419231,0.421892,0.363919,0.946472,0.83976,0.396504,0.014982,0.030514,0.044635,0.0281,0.01541,,21.52,20260803_110431,mc_cv_wl_online_dl_nci_full_atoms32_20260803_110431_20260803_111003
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,64,LogisticRegression,mccv,5,ok,0.577364,0.645203,0.595226,0.569241,0.187302,0.370769,0.247586,0.156309,0.893882,0.766801,0.211483,0.009265,0.012578,0.007391,0.012248,0.019106,,34.21,20260803_114204,mc_cv_wl_online_dl_nci_full_atoms64_20260803_114204_20260803_115224
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,64,GradientBoosting,mccv,5,ok,0.647806,0.6731,0.657444,0.634734,0.326108,0.386154,0.350163,0.285229,0.933117,0.800485,0.318497,0.010551,0.022307,0.025362,0.021309,0.020936,,34.21,20260803_114204,mc_cv_wl_online_dl_nci_full_atoms64_20260803_114204_20260803_115224
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,64,LinearSVM,mccv,5,ok,0.578406,0.648456,0.596793,0.570198,0.18905,0.377692,0.250779,0.158203,0.89381,0.768305,0.215315,0.007911,0.009917,0.008235,0.009344,0.019437,,34.21,20260803_114204,mc_cv_wl_online_dl_nci_full_atoms64_20260803_114204_20260803_115224
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,64,RandomForest,mccv,5,ok,0.713888,0.707186,0.70892,0.686222,0.455261,0.440769,0.444796,0.386547,0.948601,0.831846,0.419689,0.010192,0.021174,0.038685,0.019139,0.026399,,34.21,20260803_114204,mc_cv_wl_online_dl_nci_full_atoms64_20260803_114204_20260803_115224
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,128,LogisticRegression,mccv,5,ok,0.596142,0.679221,0.618188,0.592708,0.221457,0.436154,0.290568,0.199581,0.899477,0.805229,0.261247,0.016066,0.025529,0.032191,0.026538,0.011418,,35.27,20260803_124357,mc_cv_wl_online_dl_nci_full_atoms128_20260803_124357_20260803_130015
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,128,GradientBoosting,mccv,5,ok,0.666422,0.675347,0.669036,0.647787,0.363232,0.385385,0.37064,0.310606,0.938098,0.808024,0.340279,0.020104,0.03609,0.039441,0.039411,0.009887,,35.27,20260803_124357,mc_cv_wl_online_dl_nci_full_atoms128_20260803_124357_20260803_130015
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,128,LinearSVM,mccv,5,ok,0.593065,0.683676,0.616782,0.592453,0.214809,0.449231,0.289633,0.199134,0.89612,0.805703,0.261071,0.012594,0.019836,0.033852,0.019612,0.011519,,35.27,20260803_124357,mc_cv_wl_online_dl_nci_full_atoms128_20260803_124357_20260803_130015
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,128,RandomForest,mccv,5,ok,0.70463,0.706227,0.703408,0.68266,0.43678,0.441538,0.435148,0.378861,0.946075,0.837267,0.409192,0.006595,0.010012,0.020301,0.010418,0.00455,,35.27,20260803_124357,mc_cv_wl_online_dl_nci_full_atoms128_20260803_124357_20260803_130015
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,256,LogisticRegression,mccv,5,ok,0.616302,0.687842,0.640275,0.60648,0.261269,0.436923,0.325808,0.227077,0.915214,0.8173,0.295128,0.011525,0.021684,0.035821,0.024529,0.012185,,38.17,20260803_132326,mc_cv_wl_online_dl_nci_full_atoms256_20260803_132326_20260803_134612
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,256,GradientBoosting,mccv,5,ok,0.665269,0.659403,0.659444,0.644607,0.362481,0.350769,0.350881,0.305159,0.939072,0.802262,0.322292,0.013203,0.024524,0.021955,0.022911,0.012477,,38.17,20260803_132326,mc_cv_wl_online_dl_nci_full_atoms256_20260803_132326_20260803_134612
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,256,LinearSVM,mccv,5,ok,0.618458,0.676742,0.638567,0.601347,0.266752,0.409231,0.320159,0.217283,0.919148,0.815583,0.288273,0.017769,0.035991,0.028453,0.040074,0.012828,,38.17,20260803_132326,mc_cv_wl_online_dl_nci_full_atoms256_20260803_132326_20260803_134612
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,256,RandomForest,mccv,5,ok,0.700148,0.697916,0.697577,0.679794,0.428629,0.424615,0.42373,0.373799,0.945569,0.827384,0.39685,0.024569,0.04599,0.043682,0.048991,0.019407,,38.17,20260803_132326,mc_cv_wl_online_dl_nci_full_atoms256_20260803_132326_20260803_134612
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,512,LogisticRegression,mccv,5,ok,0.634983,0.682092,0.652496,0.620454,0.299435,0.413077,0.344313,0.255224,0.925862,0.815353,0.312402,0.014343,0.024798,0.025998,0.025142,0.012411,,100.46,20260803_135356,mc_cv_wl_online_dl_nci_full_atoms512_20260803_135356_20260803_142556
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,512,GradientBoosting,mccv,5,ok,0.647545,0.647844,0.645716,0.625788,0.3281,0.33,0.325124,0.270867,0.93586,0.76011,0.293797,0.011461,0.022294,0.027746,0.024895,0.021633,,100.46,20260803_135356,mc_cv_wl_online_dl_nci_full_atoms512_20260803_135356_20260803_142556
